MDS_Component_1_Random,MDS_Component_2_Random
3.361841270936025,-0.04435864048520075
5.540525388924502,0.0908515623319741
-2.031419316051734,2.765073690328864
3.739191885876243,0.36519428886674893
-3.469509053009697,0.22844666975701328
-0.23040780271612177,1.1968897449586424
2.002246936615953,-1.0881605705476542
0.046475161928671425,-3.2064876962593583
2.4583711415145055,0.7624728917738022
-2.7511080281151115,0.9271263369196404
-3.2717563804361287,3.197056515472579
-0.9744124781564556,-3.2941264459901536
6.104248523807607,0.5728234851059152
3.4983417300139013,-0.18580562405519083
-2.882993255191698,-0.9637170120855751
1.0529449892771778,-0.9226627380534792
-3.1919361203014955,-2.9198793116179926
3.482751752861628,-0.09105706173838003
1.087584780776246,-0.7389082389599303
-1.5019188968248594,-3.8330521435445046
0.8198149815096721,-0.0837078476372328
2.6502575819276593,1.0234545200000118
1.560221694113478,-1.9184675559170519
-3.3118081413890317,-1.600315069801893
-4.194018504790886,2.5333595944545926
1.9504507509853655,-1.1972933182941314
-3.448875207211824,3.74499303920883
2.724302133422329,1.0561543712890624
2.277543998708777,3.973034092697769
2.7099284183106858,0.7129610450833734
7.911555429265676,-2.3914476332114187
-2.8916169736476536,1.26917093849811
3.178888639172677,-0.26076506795267723
-0.5383125668235214,-3.966155801981264
2.5583174127542443,-0.41855475429423017
-0.36548881440373077,1.562836663891874
-1.851530766076421,-2.675436587801374
-3.615165217641374,0.8933204381084441
-1.4132504519096476,4.60397636602146
3.908991821673259,-1.8644758612208747
2.045059081812528,1.6287355931769836
3.1214726456753086,0.7936572156196764
-0.6880967940853174,0.23661785339982747
-3.146715578287024,-2.6047803228802384
-0.9743137215546294,1.7346359136174858
-1.2988136619475608,-0.46339379449634893
6.8168782912931345,-0.8960090217728922
-3.769556883347537,-0.10153187476717686
-1.012513581861104,-1.2329947655162117
2.1540563558231547,-0.38110616355042315
-3.6673219602645872,1.4412810805299145
6.05504524859166,-1.8308979821008424
0.871154960177856,0.9347325402651198
6.382207877806089,-0.13459591021056536
-3.6020570643314156,0.6712591780161743
-3.366419073337412,1.8611729044670686
0.39764599198750006,1.4662266693684585
-0.257035007674999,1.3258107064336535
-0.19431424121169227,1.926721075229102
-3.704053654559448,-1.0257119335880418
-3.2941067409840343,-2.226668276559742
-2.269421168655777,1.4113670167491799
4.508734529711985,-2.1982428188016487
-0.6017051171455349,-1.4352974930596303
-4.202016267804559,-0.5327369902009984
-1.8238345242191338,-0.15642670955645074
-2.1677836402321167,-1.5690617655046084
2.615071387239362,-0.3324340376559495
-0.3845251024862068,2.7429465942309705
3.790311706619637,-0.33020702364060045
4.948815645029977,-0.9304164295432497
3.543258354879248,0.21086579126784485
1.0434185778438887,1.3006523877414722
-1.3592099049294528,-0.6475557817108698
2.2945738189480624,-0.26553037990933004
-3.1081455943062317,0.46082548326041745
-1.024927790493313,-1.3429344159729923
3.5976512743594506,-0.14799855645856333
-3.8243533061802486,-0.7641334170456912
2.3609492791052555,1.1274614330006372
6.0118053311855,-0.5674933967771163
2.5340497323674263,0.805555502680121
-2.8627501318561235,0.9549637127415017
3.255773008536536,-1.213789589357904
3.956933949236692,-1.4137576160677636
-3.368770982654396,0.6730053152382068
2.8408758467757336,0.5350118740759954
4.853657842330554,0.05566107247575412
-4.251604427322586,0.8009891664259268
-2.0118565870676774,-2.1403278839123896
-2.8965002815500083,-1.7035507932621403
0.5333490266909259,-0.9518509356524836
-5.114442534353153,2.6633790381008144
0.11072465687472925,1.9062101393700621
-0.7094695442858586,-1.362709698842143
-1.3262491853795384,3.1196722267768386
2.5631846800925486,0.9594175599208055
1.8335494938739765,1.6366914940867228
-0.060315884772268034,2.8095370645723015
-2.186585839542999,-0.3105622512363939
-0.18266079157309298,-2.675435023923727
6.454831658826929,0.3237869945916945
-1.9940180718896032,-1.3327762699790437
4.936403916463291,-3.493947789503467
2.616991889778689,0.036482829637837694
3.665161819170144,-1.0833193063730153
2.3685600714229254,-0.5300779046946759
-2.213446651207357,-0.8002390474328863
-3.164199325008562,3.7993929194755323
-3.434863427171825,2.2870046131895463
-1.834911514805497,0.3782162742197441
-3.3765652947178957,-0.9332562111797097
1.1086703239785076,-0.5987990145819936
1.125807625404614,0.9112535825844605
2.8473050911593685,1.5774951470549976
-4.820141687863209,1.9421359648813545
4.158810341322662,-0.9572239977658625
-3.4304326745741927,-0.8913506408151843
-1.185945031595125,-3.4518377922518275
1.8013620600926674,-4.413116530330481
-2.2869994689512163,3.31965931228928
1.3129308846520644,3.1872979308209715
-1.3950571226212434,-1.085590455583103
-2.319437077818426,-0.016809391380236696
-2.6142677009332127,2.5718732292283892
-0.4395626985186663,-0.5738048254355893
2.348804892404288,-0.012566552247566653
4.257468314294671,-0.15651365679756105
2.11800502175032,-1.074607461751161
-1.1091597086718983,2.6331921780215883
3.4054829977861587,1.5434426216138275
7.986322605328939,-1.9490925601685303
-5.413457700429708,1.8520498795803058
1.4667945812252179,2.313093646828278
-4.540867534364995,-1.9115467405548319
4.82886496005751,5.054765016153455
-1.629516345785506,-0.38581985277565906
1.6504326848146764,-0.15452994505146148
6.111859072767175,-1.2256186973334846
-2.7508388760472076,1.291298494077899
-2.0879583792286094,3.777099941484514
2.50597840083685,0.21140929180604032
2.6057725659454527,-2.465443243419035
-1.0446206536964346,4.590232516655659
-2.2220710789278355,2.2324247336291005
2.942152165277723,-1.2000931883478978
-2.7632378762278016,0.9988018132533002
-1.939983368769896,-1.7754400734511846
-1.9999448053683329,-0.2917661906126153
-1.1847965932215807,2.5078182290663356
-0.7974608283454245,-1.9336273998916065
5.418267541705936,-1.437708475539793
4.361252043475637,-1.0179273645295517
-1.1495375937873171,-2.2636549475968013
-0.8651262942001859,-4.513817502823112
3.0897978515827065,-0.8321781521210776
0.02235940433580279,3.128131699131992
2.29855997150071,2.964347933850262
-0.73116766670667,-0.8234410073532659
3.258622539595005,1.463663183974725
-1.6473678072988607,0.9023038340487214
0.8385203922039427,-0.5617945161391628
2.597691423459651,0.010869369640756826
-3.3258130668329713,-1.5447576221450796
2.8932156174998123,-2.189771009393706
-0.7263155749914724,-2.3830773787583577
4.62400262731849,-3.231521844275386
-0.3253447218786338,-4.998976843093607
-1.629096832517051,3.651287636641935
-2.2192432640269564,-1.233405201382495
3.691512736658159,-1.5213605661148384
2.1188174750796476,-1.4264724272871332
-2.7296998953465152,0.4455994634906162
4.16288058784949,-3.077122117113219
3.987923661306493,1.3930589265104423
-1.044990606236161,-3.3174113012962096
-4.436213609716215,-1.0997599502410256
-2.5229266401155335,0.7294284468917009
0.8122666805935345,-1.375601506262911
-0.9431488597137475,2.356332245361322
-1.6308075103423074,0.5343715720734816
-3.953894283084911,3.147523986099284
3.1873363992525774,1.9089733974593734
-1.3543898707586755,-1.5432746387173204
-0.9107865218948162,3.5209371965286675
-3.5090907696198115,-1.1412154010254314
-3.016332689980111,-2.073441598446238
-2.6185483526288316,-2.643177056148044
5.05995724152288,-2.1387919932251904
-3.396213411905061,-3.748572479452854
-0.10833713773752857,3.1396064479467105
-3.212569025812215,2.3740155858170513
-1.5959076469611952,-3.618443533918662
-2.819574787245434,-2.709259764622232
-3.5851653735755256,1.1693821704046312
-2.030777454452089,1.4521601340418009
-1.7715777621076128,4.254243101218092
-1.2179756205819259,0.39822104867480473
4.352785491623121,-2.4963418977377008
0.43572308293955514,-3.4891480407727298
2.3059587114037736,4.96783126300547
3.999428822872223,-0.3164651797165137
-2.2745824467726834,-1.6682574556999625
1.725114675847719,-0.620584132940677
-2.106911778647533,3.607434495360267
2.4233154993827823,0.9504830094478236
5.110104879633019,0.0556160117665886
-0.5483053640119675,-1.7072257600707157
1.5617254693226206,-1.5600292532586861
-1.2099758413438098,1.0009543896413509
-0.8576491809209942,-0.1936645188466039
-1.79169870961418,-2.2657527528797545
-1.17162882151415,0.8465718928993962
-1.6717349626786377,-0.5776112836689083
-0.9887313005818565,0.8284421587894725
-4.354264652949611,-1.374397287732412
3.232795580320594,-0.5432038340168096
-2.3986889333615884,2.2785991958101532
-2.52106640389514,-1.8564569869859406
-2.6933863976599612,-1.0850161983093594
-1.7988502784422051,0.1652502243685887
-4.314224304410986,-3.1161968362388777
-3.6206781843845786,1.8001191334675344
3.210431383147809,-0.7138219596268607
-1.3963532521938657,1.6154127247428545
-3.1364508970544787,1.8636291428643608
1.4178371694523995,1.3037549544160398
3.065358465246979,-0.7180411655489038
2.1867809793673425,1.1566587486743847
-4.834987426602051,0.6486613908558366
-4.400070001646644,-0.7147424277311916
-0.946725756306037,1.9284983976625398
-1.2087438087015023,3.1644234325291936
3.3009689456598585,1.6033850689911124
2.136216943750244,-2.1870336974485944
-1.9612122955115385,3.0574020786976606
2.2133056108896194,0.35842384689548046
2.2078846749298733,0.20108235381185677
-2.7307652579152517,1.0145188163960877
2.1914792675562063,-1.2411566604180955
-1.267386515174001,1.9984053909652189
-2.6855380898904473,-0.7747143393361674
-3.9689529058454505,-0.24430519191213765
2.4553266169161176,1.4118774074373763
-1.570728595636315,1.1771813419855859
4.372626420915993,-1.3545355858967507
-1.2536204103928552,-0.1870036576149911
-4.128879069789745,-1.3460374376863082
4.124819205265593,-0.551887138915161
-2.779237873786865,1.7346232369296741
2.8719101467388395,-3.7503890001384734
1.5618462220090343,1.438662779508373
6.634182802038195,-0.16533813021692498
3.5551723696079094,0.15056506836049244
2.323201837597091,1.103173037470878
-2.387854475959403,2.4091053449604383
7.655908750547834,-3.185212454959363
-4.167054585404295,-1.105856625398679
5.9914075686223764,-1.574198198799101
-1.5195168403784107,2.4998199214473775
3.552943471695171,1.318424603797379
-3.9442650716094394,0.3821408286164717
-0.5646574628525357,2.7570984121311986
-0.43148775223434704,-1.754282817312477
-2.208995641515774,-2.3065252118157233
-2.5571803522565624,0.2817072962310315
-0.2590782274205587,-0.12996540051908717
-2.508646078661977,3.785148572636047
-3.1032145936827984,-0.08722576784242554
-2.8055069349805115,-0.6163716887846115
-0.06022551839617342,-0.6450911661267443
-0.7041689813608568,4.600439459254902
6.965588292420165,-1.022455243646372
1.2495131106176514,-0.6782365548780889
0.9840998265713148,-0.5732555966832024
1.1252473047584763,-0.20770117819092102
-4.937519748334325,2.9512761584901
0.11567595143079708,-0.3400941267411284
3.2005014437194146,0.7234036516638677
-1.624876217823758,1.5102994980817703
-5.499742788933666,2.0822891249480384
2.4862045443503495,0.5960930221050306
-1.7501767730993183,2.720778519330895
0.5970064436975613,-1.187837302588908
-0.01650819172429708,2.219100783173087
4.2272401988033135,1.9955019314621165
-0.26595783237211823,-1.5834611726863814
-1.412488404976531,4.325918247840691
1.6512261170014575,-2.7848533274687393
4.40165244594002,0.21113475289316944
6.375061454321969,-1.4733206782226371
1.5277909214558538,2.30174197867212
-3.756478190813496,-2.056903585317568
-3.0113027616288064,0.25540523652039426
-0.959990233422139,0.7086517925869844
-2.8705112672891553,-2.2046565578628012
-1.6011928384228424,-3.3366400120203554
6.836462512635988,-0.299854823337498
1.8552266792804921,-0.9013145130883033
-0.79891732498485,0.4586413894799823
0.0899813593611273,0.7977418179774333
5.366134334252885,-0.41533120797359724
-2.4354418564546294,1.0407187301289342
-4.047046882688983,0.2313278704215183
0.9433232129623046,-0.31764600636166296
0.4777080175461568,-0.8706297447700984
1.3217250283282445,-3.6783564661498356
1.9948765531878865,-0.7434246053340893
-2.0712518548984664,1.129879637229016
