Principal_Component_1_Original,Principal_Component_2_Original,Principal_Component_1_Random,Principal_Component_2_Random,Principal_Component_1_Stratified,Principal_Component_2_Stratified
3.1585481234035484,0.3659457000415918,0.9213180396676426,-1.554789198495545,-3.6072517082852307,-1.2657735360275477
-1.5453626586563523,0.023194285144509497,4.751684586879009,2.584839902699792,-2.6046873957959527,0.33787115283609065
-1.3161554347609417,-0.49404453367013146,1.0116660254937615,1.7816644782892064,-5.039553691061055,0.15484143090796182
4.281608774107071,0.6391653292268952,-0.5720482290541429,-0.11359923553260567,-5.82728132978278,0.2597940000615123
-1.5999775716834084,-1.3351996794102519,-3.8945700050910337,-0.28218907037791996,-2.0934385330093552,-0.2329346186115905
4.420406535691175,-0.3020570111757351,1.8319033118505545,-0.42444736791064674,-1.6455886645042113,0.4641988877893648
-1.1024432689860144,1.5635449653076803,-1.178067911188459,-1.0124966798992687,-2.925378324542885,-0.9986605248815361
-4.97808884573441,-0.6505910376810329,2.398943526224364,0.8181634051886776,-3.5106008927701096,-2.2734195822125205
-4.183466198609128,0.5965552805720099,-0.822117056791087,1.2351264489839866,-0.8611429473889869,0.8858777276616376
-1.3198060889288659,-1.1431102618958076,1.6426806862860395,0.41670097761251323,-2.8829387176664496,-1.3865139918921257
2.5954256357967105,-2.209057501020595,-2.043167026061381,-1.1419021393602946,-1.554139451043762,-0.9572364515346977
-1.0168234857352696,1.2507629489364003,-2.424601617587618,1.4758207665483136,-4.256940590447679,0.0235949458975399
5.117318161090627,-0.9637303558349396,1.1417070321421685,0.928011772550798,-3.320435982571909,-1.1777105169348416
4.706134382863469,0.014448299867201453,-1.3452240645882863,-1.717392576700842,-1.522158826447474,0.9425919537234585
-0.4871486512250453,-1.484470916688178,3.594639569673454,0.23053113827281696,-3.723471545626421,-0.08729347293344619
-0.6676831974871765,1.7319136967442712,1.2130876690681167,1.1103717264866804,-2.5777783744295153,0.9238860558593763
-1.6442405800172482,-1.305247454237265,-2.8610728226279325,2.1083656223078844,-2.3399791855705057,0.49336509866967393
-3.825737521956065,-0.326749902775157,1.8840410247175507,-0.06989327820126745,-2.0580543235955404,0.8112045714116098
-0.8806879435887681,1.2090968141387077,-2.2623814906328485,-1.091743989136665,-3.3442624432572674,-0.5773704366078901
-1.3303832557026098,1.8213797030187975,-2.622468197382675,0.5212566438462082,-4.519490031270247,0.9121414188503144
-1.0738597913169794,-1.749131210273688,-0.664510237926199,-2.0004411090707244,-2.529947705913774,0.2735275946900768
-1.4383016400165487,-1.4237190969213047,2.2875838573717773,-1.1664144655887208,-4.8323337731484,-1.369149896992225
-2.525049176476966,-0.12654527288790954,-2.7783824399478894,-0.7394992148186923,-1.0734095105332286,-2.02791731245766
5.494936550458085,-0.4256156562461717,-1.0812794555314094,0.503031730933194,-0.3760910141399163,1.1550219575614376
2.148637958700562,-0.52099333957618,-3.391101708401711,-0.45999985826690565,-3.9399218337052866,0.05152892244506119
2.9200113448194562,-1.1482584853192273,5.331212391142693,-0.8533918716577236,-1.5421762794300322,1.325027460987717
-2.836974681893109,-0.3194776903829407,-3.4900223625141975,-0.2209185202068828,-4.006898548745505,-0.1232946135465339
-2.6214673483245092,-0.6687587242575184,-0.6394711725139856,-0.12969847643214075,-1.3697790956984233,1.872317449542233
0.33085401809871456,-1.124754072163083,1.7571321456092837,-0.9226890576753888,-2.3014824108853507,0.0870848493032928
-2.570919244535187,1.2934173265027058,2.000130318491815,-1.812359436653083,-3.063688454115083,0.05816256758472991
-2.9615275794726044,-0.6424045004487077,-1.021258275241785,0.02304799536913762,-1.83879448723921,0.2824412730436616
2.6664763158204106,-0.06324444896451377,2.1328367057442197,-0.7027585714562303,-3.7699601793151873,0.33652579564432833
-2.2828569434981953,0.8025523853651945,-1.6187463596884404,1.342151779886227,-3.688297977706869,-0.07953447745241259
-0.4724943612179521,1.8024997696846377,-1.4427985044207967,0.600018722411542,-3.8778396241010222,-1.0861695185696318
2.569798470853419,-0.5753153385112897,2.583547682141157,-0.43913658119639754,-4.558092635836992,0.3132613166475901
1.865046368650149,-1.5901256964986377,3.6487996274220285,0.9940703994352907,-3.623685082332859,-0.8013738097539552
7.038403267159016,1.6954867030400043,-3.3227841171557344,-0.37233523642656524,-4.81029454059242,-1.1227875042324722
-2.283631302662549,-1.2642453746304116,-2.491709422591902,2.019948195120568,-0.8829542189944273,-0.5500600324923214
0.019719074772401802,-1.7965543337801195,1.6661545117857477,-1.2642390056127089,-1.9462453088997966,-0.14674960357640054
-3.6202310123303145,-0.3407332319660648,-3.3488394804703767,-0.9849205617917357,-4.18179292421397,-0.14650995895575705
3.157739211122742,-0.5592319397454824,2.951069240772556,-0.5491759044773831,-2.216985837514484,-0.07619233266670254
-2.0901629897728258,1.1376171220528617,5.074799722840557,-0.1385962932126311,-1.0747779290641668,-1.9469432318722888
2.048958521328396,0.19814324588960108,-3.228699026892144,-0.4901308424229782,-2.790259158647996,0.501341955383773
4.494221666807029,0.24245324799739912,-1.0892217099313664,-1.7174232774590654,-3.252563217015776,-1.3347312190643783
1.2702818533220488,1.8864760136381584,2.365796289015304,-1.7808781134722056,-0.8409691851679094,0.21571422769388068
2.233622578421915,-1.1713196538443764,-2.800058627042205,0.34195720620177184,-2.099920873824567,-2.148787135315272
-3.952655925123131,-0.49740606614440935,-2.8851895064774573,1.077865096702617,-3.459325742610549,-1.1308148776947284
0.5217277591968206,1.8732036434424963,2.806407745909159,-1.0680803217858468,-3.6740873283601707,-0.19703591322831523
2.415295013713678,4.585947845234352,-1.1572819942666037,0.10843761102478623,-1.5020542352432633,-0.10824856128854547
-1.9824879825025918,-1.6664154122577572,-3.1996283330502027,-0.07559217580230115,-3.260326774737825,-1.0594218305948186
1.0323936864270948,0.032736785430450645,-2.306014007885075,-0.495978056022254,-4.757409980982639,-0.5213603949252974
-1.6113449552724075,-0.6495295023197323,-1.1372248038279986,2.300989018418662,-2.6381611858053033,-1.0577074260523769
-2.820904406071888,0.7333287380527181,0.7693197096760622,-0.6108484015823996,-4.34218793430738,0.2882497878679113
-2.8440428002833493,-1.2864752408104079,2.277940882840156,-1.8279328753571074,-5.078649071731474,-1.9624959205189416
-3.0853531241143717,-0.41960922278390045,-1.2688991540492973,-1.1474490404298785,-3.260326774737825,-1.0594218305948186
-2.6515666575503998,-0.7125267270733732,1.3511198981729207,-1.6323693104182597,-1.8752467525563665,0.7560428194930041
-1.7813935690920197,0.520064419644863,3.3943136994494023,0.1816098117874472,-2.942748277695051,1.340975455403898
-3.069737315750198,-0.01019872010913832,-0.23233809106610878,0.38654790504056696,-3.43949851805738,-0.9670917430170531
0.5375880761645261,1.813562988040927,3.4038338023173846,-0.11117731511690934,-3.191253724204919,-1.1381899202925125
0.6501907431753692,-0.4022942567931261,1.5077741073160573,-1.476302449016844,-2.29754657152598,-0.7920586916216484
3.0750734224169696,0.6668081004028646,2.623991693213196,-0.8333660257395795,-2.2411760742958746,-1.0215814739095632
-2.1717193271631463,-0.06612451946361156,-1.9423004168571107,1.7529123124679817,-5.053870972831369,-1.5708197663618222
0.5911066450032685,-0.36053948214468323,3.4981344017471807,1.7760698938854205,-2.293475106479809,-1.0040499085554517
3.350953268252948,0.7412641177253394,2.7486549968296843,-0.19582973337119244,-3.6393294984093316,-1.604127026200061
1.7346266266738088,-1.0012038215388526,3.336841025661227,-0.6383684753838297,-2.8334111860019937,1.8514025071371647
1.4209730479515685,-2.2023881464845907,-1.369396672540875,-0.07229515790734001,-5.1174135009037975,-0.108882281637055
-5.089719506041422,0.8612493105288263,-4.988116124225511,-1.1156363484950904,-3.645010241159831,0.326515133390914
-1.5938398940005503,-1.9389197884549254,5.778327032737807,0.1589853320992121,-2.7865973410860567,1.5459928268002685
-3.309137033169058,-0.49602454204120944,2.908926908988268,-0.4261951171295316,-2.858800969298726,-0.0005804385508299044
-1.7893514303839735,0.4259081836296404,-4.1409903790658324,0.0654713292482159,-4.28931872028923,0.12083520841954061
-1.2731219154612543,-1.1718314701834711,2.928691742937596,-0.8313441485424926,-3.368190917333335,0.81131485706367
-1.3618114157421406,2.086728094759339,-2.1934701960970786,-0.20532426921972358,-3.277670135068485,-0.053360183151321426
0.942775055517185,-1.0987088189708936,-1.5948678004113865,0.23011903963246383,-0.6899891601911667,1.0645904069835115
1.5882068648111174,-0.667507015310262,1.0750341236810386,2.3709634128903665,-3.214278074382554,-1.1119338903932814
2.291685565716247,-0.8681387005709919,-3.0409712288724884,-0.7240570759024503,-1.444828579689448,0.18329828338427026
-2.8200605982011573,-0.5751942793795902,-2.6107013792448197,-0.1816546438609114,-3.744345947251633,0.8029711842093492
-3.6484591923092102,-0.32222209847253297,3.7653747809754656,0.3659600410471559,-4.345070287146204,0.004536964653525243
-3.1869867535460026,-0.29012738692437373,1.5421452583933735,-1.4365575185650683,-1.446582791546698,2.414837435480643
1.2139374996505639,1.3934662168335437,4.96449486003688,-0.5286196650041028,-1.992134394996833,0.36025091873015025
1.3089727442273424,0.3850960110011001,-1.7231817503494193,1.8077053031844048,-1.712447282716876,-1.130729302407243
-1.6526727674275994,-0.6070594920521192,-2.909581563244622,0.3546768047862912,-1.9280722022740437,-0.7512659751924925
1.7391858388590902,-1.5862274684200057,-0.8467489239790754,1.6810620812484016,-3.972420665389979,-1.3587518157882705
-1.3512398298345105,3.8314839922211035,-2.5328504280568214,-0.8302238115517573,-4.790840754366883,-0.055602386770722996
3.8920972700795384,0.6277344903550798,1.952436358841497,-2.106384780507101,-1.868249802123466,0.7579007492382015
-3.7487693517451777,-0.24256214293156145,4.6728750661732485,0.04220223682185165,-3.378243355866087,-1.2039921910572513
-3.6220731403044226,-0.4085169542992807,4.008714150647227,0.5877833128635771,-1.751759692764141,0.32837144840621135
-3.0260667218498427,0.10489969038781925,1.2452902570397923,-1.1086345396886021,-2.434925462162921,-0.7111898523458561
1.4208858697012905,1.9690436990025195,2.0675959699029285,0.8418591816518181,-3.130443727053367,0.09241544798857285
-1.4168987351041802,0.4471741919245075,1.178301932260167,1.5919241662969996,-1.8070718300074313,-0.10765024028972948
0.642528131435391,-0.5626860730028018,-3.079918887227149,-0.35367395679039815,-1.8768725668284714,-0.5104068045324036
4.295597757704362,-0.06988820627224313,-2.3364378355634696,-1.6309317982781653,-3.1655118872576016,-1.2486665963134147
1.3977717863973893,2.9991199380032945,0.37160655822717614,-0.4326888746959164,-2.1432579387562107,2.1788905583969544
0.2318372748149708,0.8802707278131858,-1.5999668941455516,0.6359130202836369,-2.6071689702758967,-0.5958206816181485
1.8258981728934423,1.6020633813073233,2.045482424324328,-1.032824791858183,6.149935309061405,1.1683530687773893
-2.1470039740122973,0.7556945076796359,2.892156989820358,0.4215704686108612,4.006118534486783,0.3474801320650155
-0.6416134702821996,-1.7062535316149758,5.348865680584199,-0.6557562085782079,5.433127200369359,0.004683042535778027
2.8374061350802986,2.416068078845799,-2.4986780475210013,-0.07474194366337825,5.224473741655743,3.146365952654596
1.7174711916665533,-1.087722643403411,1.598969776058088,-0.6531614258392913,5.965044940562286,1.3450006556421306
-0.9640703375893712,1.0852855406507482,-1.896004062436944,1.8439697061347817,5.500550679235621,-0.46518226336880436
-3.698569663083904,0.09929048817521162,-0.185954093798024,-1.6666049339182256,5.174915156096185,-0.7494228627294687
-2.2519633787333375,0.045663082085149825,-1.9768573051504557,0.07288768546999237,3.4798815879603797,0.2715680768337257
0.8275715245921116,-1.5435458440421568,2.522676953976927,-0.6096967501082801,3.8526200556881927,-0.9798756145954128
0.7991696312725304,0.3026591718968261,-3.7524048052679073,-1.96008099733052,5.998592742406038,-0.176553778742269
-3.65229595315784,-1.113829279173871,0.5133232378695155,0.6162831847716034,5.467807686092162,0.27048942767028217
-0.52201086049957,-0.022027146186747254,-2.1905773329163907,-0.31905109821809446,3.0750504909705296,-0.6054673381096354
-3.9201689899442558,0.5539328968954377,3.10058047922072,0.5988842140571519,1.7694844704550525,3.072607349512883
-1.3643526337027105,1.1100347993294966,2.136868570647321,-1.8727181787809053,6.192440179784984,-0.047928452447218946
-0.9292428598196012,-1.090147542632758,-3.3674920472335153,-0.7417854593455521,3.46509909161238,-0.3034127853804417
0.5968249578607385,2.749487827397898,-1.953324254866631,-1.265054931154818,4.628124066606657,0.12099290535548449
2.052054032995479,-0.2705820540696432,-1.626943758713983,-1.4644899752869036,3.7417513356377854,-0.43611151648523216
-1.1026168316168747,-0.8601314651438705,5.883000288561568,-0.5965097063700674,6.7156297079184535,0.3072236273729895
2.6792762503927485,-1.7388944451471189,-2.0136326654418815,-0.07507234324499155,1.820293079354427,1.4480511969871235
-0.42857785876330945,1.020252552308315,-2.2339626781236808,1.2555700650132258,3.740349386177245,0.8244766778793948
0.43735995752667717,1.7771001074266777,3.1987036708312893,-0.5185309617584721,3.4780312759051317,0.2667201001895236
-1.3319039953691447,1.1207137216276224,0.6608454795717206,-0.03933647327273052,3.4854957606792545,0.2744104339348779
1.1826605577440061,0.8689660225343592,0.9092801417314457,-1.9503698447625137,4.65265885459772,0.8849365803213528
3.3676212754501074,1.1330472944817194,-2.991062614761601,0.4392789767803021,6.716554233186793,2.103612161719536
0.9903386288961119,-1.0625283867323456,-0.47629048225775356,2.1819370729767233,4.55844287256545,0.11472899519835059
-2.9831317022279653,-0.27160056537127286,2.5058224470334904,-0.23186190884229704,3.677542599574592,1.462230284506045
2.375344680224753,-1.1657358824561563,-2.6958306722021366,1.5539932242535266,4.432740467277814,0.2808170138711294
-1.837360725570786,0.4795785769458574,3.0571819040683486,0.7853732019981577,4.875439842590229,0.33532260392334196
2.193447881983474,-0.9922564292095021,-2.453006649292214,-0.8455993222665851,5.628006654698272,-0.3502725342633312
-0.9797255879289478,1.5831956734821362,-2.3051028915290637,0.25060060963185204,3.0175209622057726,-0.5986350723499083
0.9253902806723147,-1.3255284667717862,-2.5809469500650684,0.6470613841388199,4.338483501350312,1.2106437577177585
-3.1957131074798157,-0.8763240386899093,2.3628420132062824,-0.419062217993001,3.2712121693214864,1.1643848906343133
2.396533591518785,-0.09456520359126483,2.153392425808669,-1.4593447157785218,6.102283865400464,-0.0978570305173592
-0.4298324665407015,-1.946265993434656,1.7054560321810373,-1.2249695050586635,3.4798815879603797,0.2715680768337257
-2.7782021729785966,0.16849353594955463,-3.323458070311146,-0.946389388112485,3.29427642150114,2.4874929766210494
-1.5760837545082087,-0.847820866687513,2.3477564857077535,-0.31113546304059747,3.6269090632736014,-0.9971741600770253
4.684854068667479,0.11617770915214928,0.8328853339275571,2.1409855612059703,6.036300555054516,1.1012849404444642
0.054115233176614326,1.640949880654399,-1.6883513921925568,0.15826094513231698,5.200733422296449,-1.0378753761350281
-0.19641981471769876,0.5523132360965387,4.588862483705105,1.7945551766176806,4.250489167142038,0.6131751545583501
-3.071645139427146,0.6515225400098392,-2.742202127521214,-1.3334147583061242,5.524223901301049,0.045842602462117896
-3.4637208511617197,-0.038598014877816396,-1.0735880138746574,0.5467191184551358,6.9798715237361915,1.8389654293039808
-3.0735540907077694,-0.4684033050886186,-2.9188997167318775,-1.277815345743565,6.1267572778631125,-0.27323744348866086
3.922773317225959,-1.0171078755341039,0.17390697052125081,1.6688505411833472,3.958284210545456,-1.4276547414986238
2.3037347323468693,-0.5142927995356767,-0.16914576556788086,2.0038515685326184,6.532711089702978,0.8324381968843247
3.2306180826682898,0.7640680668633008,-0.6572863300204959,0.6176732439148064,7.196597418423637,1.2605429204525525
0.14202793025059154,-0.7698587199053373,-1.8362340100763244,0.16614980424798395,4.453618868298122,-0.052879251759128436
6.052553925359253,1.7885269047050336,1.9408174799636067,-1.422271866900238,3.9381223310795184,1.0944787973740193
3.1388666249491424,-0.23298258935993216,-3.6108369213619937,-1.9104906068134104,3.9201458962784064,1.137784201795992
-3.549675681071515,-0.6745286871774429,-2.2956488705588995,-0.7939536326968348,4.334601208468174,1.1200607373032916
-1.2392960091687453,-0.03705036975009623,2.1483267244627258,-1.0510323832054551,5.046107212315998,-0.9319177870342814
-2.247478846059666,-0.6118785273093562,-1.875124906500359,0.5968495682453615,5.021771393240699,-0.40812075634756195
0.27620342890467114,2.430100580651638,-1.048247604016454,-0.5912622239745091,6.322760817195979,1.239555855568137
4.613917732330949,-0.2699267249045159,-2.8104116643290915,0.619742973592378,3.762893362279093,0.5578506226023272
2.110411754516639,-0.7372431538279964,-2.003009061532003,0.5974521180080113,3.55033031112863,-1.1466061734207154
2.562957722550495,1.7405118770033117,2.472479325952021,-0.5381966386693248,4.303655971248925,0.7181314325516935
-2.9215759254558074,0.49237223458374885,-5.1997976441721505,-1.5746166327024687,3.870876521124274,-0.3994669782017044
-1.0180899537016623,2.359298788137353,0.7793514972350772,-2.1656719225357115,3.2121916314963737,2.1505951973560893
2.3325847617308,-0.17778590373028255,-2.7258734529793975,-0.4325190664922479,5.605940120571117,-0.17242679612999623
-0.8352359186103576,2.0112888803218025,-2.622882252726053,0.70820677962744,4.374056150485957,0.7954106077041321
1.02370318560286,0.8428010680721062,3.0920824794556085,-0.4269883556532245,4.9726678758169705,0.2653257219107541
0.21333023138323431,1.024069927878927,-0.7352378569438194,1.242349853908459,6.812470016181447,1.7665001132584848
1.6928497927242911,0.7786049497629118,-3.7090762166963427,-0.3004437877260617,3.9085346421922162,-0.6867945333733612
-0.12975773170409877,1.1406587859483976,-2.5192614960228332,-0.5324770417214839,6.373539503022772,1.7920127333978488
6.755107593993569,0.7314008592988902,0.7652661983974532,-0.004551470658705471,4.09298794666737,0.009997261027848653
-1.9826224549950835,-0.9266216157293898,-0.34260631897012844,1.4909151180477576,4.816687135763477,-0.446464036948943
2.143630649715453,-0.060339957277414896,1.137350240696014,-1.4676652377343367,5.073091330637344,-1.384069138754555
-1.6735854481197299,1.71376604793174,-2.0059667023325156,0.7979223697199213,6.135323473998969,-0.06151191509427834
-2.093326589184777,-0.2711108764523317,0.180704569446441,-0.7140888519386982,6.059059106445428,0.6984695671479448
0.8897463465621338,-0.5725611400914172,2.1704996252945863,-1.4322566359519038,5.138379061405751,-0.18694602850296063
-2.530746880590068,-0.2307637998049518,1.9986261653158008,-1.0412953049405702,5.127862927704731,-0.161055761304448
2.068761702086727,3.1003695356600707,4.0446312941591875,-1.005581394975163,3.2267266296064947,-0.9487494139222168
0.47482629169453594,-1.1447972805349707,3.8802603877317745,-0.405290639728786,3.63409430267907,0.049130884935035805
-2.099981609295881,0.24853727256687508,0.8820389296839709,0.016732328702620664,4.074577930280913,0.08298667641531356
-0.8661255919693033,1.2048831218568308,6.284843385667803,0.942228329577704,7.103649418954479,1.0334704041026512
3.5645435126375817,-1.1562735628594552,0.4873288008603789,1.1942573812610975,4.342715326991937,1.5783122440399844
2.1499295980657704,1.7211454356560032,2.0013309265926997,-0.5022528225998545,4.799273747522364,-0.36124486321303517
-0.4305985495457255,-0.7673477828613617,0.9531822806072674,1.6745622037647445,5.8600210061028015,-0.3912024419629059
1.9230835783913838,-1.4036421100425873,-3.50079042353323,-0.35070508067220657,4.517944524746952,-0.004096703131159761
1.1354069136710978,-1.2629912627438384,-2.303465394311678,1.1137720304819974,3.1328080197447683,0.3442640919223001
-2.1570342205165587,-1.0864140258978128,-2.298761934886307,-1.3702554271803562,3.4509830072136225,-0.3217361458009951
-0.31614483323191245,0.4192130663296133,-3.3674920472335153,-0.7417854593455521,4.57832455210947,-0.901689346451676
4.7229934562072815,-0.7422842246216412,1.0968964600625009,-1.1299042238387338,5.57640157433125,0.45531538759425677
1.1495976445765912,1.89122488302644,3.462530364856887,-0.7072741633538695,3.3260933156825256,0.12472375062206056
-3.3022965951755907,1.2462467297523105,-2.714391267729434,-0.6269953942549324,4.099576163907784,1.559188932625577
4.872611833443385,-0.3447612525144307,0.7560261400641527,0.002241659792987606,5.773901532047831,-0.583813131268459
-0.8656586262734682,-1.3672690786382793,2.916477915638963,-0.6805553393337318,3.2793996884006544,1.014423454308197
-0.43352135502720235,1.5662918302348474,-0.10776873219626991,-0.7896675177718239,1.10375873373119,1.4579951663806978
-2.4680425084294906,0.5038803321114843,3.1655791261129997,-0.17213276275994413,1.035628170957627,-1.4955963614302246
0.7020334184654122,-1.3819776238689976,2.333959354615502,-0.9055684442238003,0.828981094000208,0.4542673555631982
-3.2873089577934453,0.21185674636875929,-2.3083778361878893,-0.5448881759414634,1.0373654119245372,-1.0845147943125435
0.7414962255618291,-0.6063316541929168,-2.0576645691413566,-0.7397952062326241,0.7800316289043396,-1.4584051684869315
-1.9018262260939043,1.1608279407476545,-2.9338312349158944,0.49253676681510067,1.8102520828126083,-1.836277818798924
-2.5442843954881695,0.5964732821521717,-0.6592503463453924,2.5372073757516356,2.8204573912047906,-0.6453578395387798
1.3205246774693802,0.6366442554602729,-1.9527891415477887,0.26359427202903224,2.948785185884094,0.5163720950038948
-1.1172694197640942,-0.07866480210953097,-2.8466195550284374,0.7208937667890778,0.2988731178476028,0.07486005121224532
-3.7155785438771933,-0.24414673012475516,1.3499263725605162,-1.131389210286269,3.386137590415018,-0.16952296989011018
0.6623901735420051,-1.6849321975238014,4.811840447849775,2.1558432699228427,0.6418564474712406,0.6302446991215784
1.7741243756682872,-0.46058346055061683,-2.835955767929155,-0.07422588185188825,0.9144803986258686,-1.6350765604628361
-0.6170577683643468,-1.6851826374379708,2.547694838126251,-0.2833758835490125,2.350601788136563,-0.21006230485176994
-0.8814786771771485,-0.7026115645493334,6.818751927742716,0.8258710168969531,1.877268665200659,-1.0690566444872283
-1.28984484965812,0.03159111307560107,-2.682000099711972,1.7942888454093693,1.3710046256304884,-1.6314751217757437
2.331893761970261,-1.074985999498552,0.03897610483175,-1.765093575925093,1.5281605050519746,-1.8930311411148757
-3.7271290391631435,0.4489540970708829,-0.982305083847175,0.1459085442145962,2.1841167560213366,-0.9122890639685287
1.237419097694903,1.628562006649563,-0.3174756605826073,1.3606252007658446,2.1864762953529797,-1.5614562385518433
1.8796186445913752,-1.836352230387411,1.0915388903310885,1.3416369329736284,0.5778867651732487,0.007900064835751541
2.1528544246157,-1.5069249589468636,-2.8322342326795864,-0.5943808972046232,1.6977802268236446,-1.3484203529409506
2.1404965992158655,-0.25697452402497045,1.7896355651395184,-2.080646531227445,2.0932680370385155,-1.42714316527675
0.09204544405421151,0.3905183150576716,-0.4053663969276746,0.12100882528691323,2.721319952069566,-0.03230995014016587
-2.5079513117969907,-0.8976922997178997,3.9253180074358225,1.1124493543026162,0.6016705262581213,-0.9712558680320971
7.2069473414610625,1.3998256228617636,0.10748579456440616,1.1349084498931956,1.8725730750025036,1.25043944959735
-2.205773293063139,-0.02848305646043431,4.434086195359588,1.3413482307142968,0.663248187891572,-0.7120838031235381
3.550552582081627,0.7592618049338169,-2.7412443851494928,-0.4069740440598811,2.0186152681291856,-1.696859128398179
-2.772572933077005,-0.6048368815377997,1.3599445125431744,-0.22047262642147855,0.20678873297702788,0.29817471493796854
-2.4025349529064703,0.08327693843612129,1.3001480267359704,-0.5601647225397846,1.732217889281341,0.037943606983514115
2.3775810907511197,-0.6190874703232421,1.8065377166626047,-1.360569382678768,1.1420167751797146,1.0035848020103137
-1.9948755194756116,0.3557296014369917,-0.8701921944541393,1.1814187477922644,1.351920915358431,0.9005330546449177
4.701633183894259,1.1659171690072643,4.063609836952567,0.34080540047918345,3.1168728354855104,-0.5903479278173248
-2.2852306587884184,0.497402243942414,0.012355844628542813,1.2983449893231749,0.4547276937280894,0.06456555988874692
-2.024030166349759,-1.1390532786984509,-2.9457001428851166,1.1980910866410983,1.5881398273663494,-1.238853735266615
2.3134891951028407,0.5179732959685934,-2.2149098214490097,-0.9819008296185645,1.9692248947478104,-1.7399325548390483
-2.2279174485488893,0.1967144975956864,5.702352291252021,0.21455993159822187,0.40288383735014754,0.6876065078711379
2.123716483646677,-1.3987973267875067,-2.202266539093453,-0.002940899587116002,1.3344552014598272,3.392881072172991
1.3733908364431557,-1.297260184081674,1.7558930664059198,-1.8547347538074763,1.7177560737894633,-1.4516920043817312
4.739728071599784,-1.3561914156422856,1.3688404596406378,2.6680726598856315,2.9338088063323275,-0.24464047144664558
-2.3098349091221655,1.2025053810266924,-0.22469029981996969,0.20494773309236242,1.8318353433313537,-1.1439824703689763
2.5450127849979562,-1.3800337790527275,4.627125104029838,-0.7672973977597993,0.13271826764660657,0.014070691800796717
-2.957088026576921,-1.4907916519066349,-3.84341151126266,0.37166738195010224,1.7863759366718175,0.032544799547688824
-3.7492670324006507,0.7795925463582808,-5.210016770075856,0.3106843211186873,1.760636216971799,-1.7388061285852117
-1.3242643723811471,-0.33052838853578026,-3.9330433688839754,0.8491105236203973,0.46903118682604583,-0.009603130081335771
2.0061691980907432,0.6632546589962469,3.143035672201373,0.7745776293352074,0.0995094882590772,1.7441421620989834
1.5016028647613893,1.0488438223013423,-2.4608824029164906,0.7445102184512631,1.214976208142587,0.04917396560215794
-2.901153825048496,1.7403128553701184,3.2038773206746853,-0.40048853968929277,0.7773700993877178,-0.003960811374711161
-1.51951212742191,1.3699539058865566,4.06251346322222,-0.88013065970681,2.9011476291370992,-0.6838682638941235
1.9180807244372333,-1.4369198963170722,3.1851123061848585,0.021272024491772182,1.2634704145074185,0.5162143807800696
